,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV16081,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Flexivirga,NA
ASV16082,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV16083,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,NA
ASV16084,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16085,Bacteria,Chloroflexi,TK10,NA,NA,NA,NA
ASV16086,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,NA
ASV16087,Bacteria,Desulfobacterota,NA,NA,NA,NA,NA
ASV16088,Bacteria,Myxococcota,Polyangia,mle1-27,NA,NA,NA
ASV16089,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV16090,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV16091,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV16092,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,UTBCD1,NA
ASV16093,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,NA,NA
ASV16094,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,NA
ASV16095,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
ASV16096,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylobacillus,NA
ASV16097,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV16098,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA
ASV16099,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,NA
ASV16100,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,NA
ASV16101,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Tumebacillus,NA
ASV16102,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,NA,NA
ASV16103,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
ASV16104,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus Solibacter,NA
ASV16105,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
ASV16106,Bacteria,Chloroflexi,TK10,NA,NA,NA,NA
ASV16107,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage,NA
ASV16108,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
ASV16109,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,NA
ASV16110,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,denitrificans
ASV16111,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Virgisporangium,NA
ASV16112,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,NA
ASV16113,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus Solibacter,NA
ASV16114,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA,NA
ASV16115,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,NA,NA,NA
ASV16116,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,NA
ASV16117,Bacteria,Desulfobacterota,NA,NA,NA,NA,NA
ASV16118,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV16119,Bacteria,Acidobacteriota,Blastocatellia,24-Nov,NA,NA,NA
ASV16120,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,NA,NA
ASV16121,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
ASV16122,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV16123,Bacteria,Patescibacteria,Microgenomatia,Candidatus Woesebacteria,NA,NA,NA
ASV16124,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
ASV16125,Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,NA,NA,NA
ASV16126,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,NA
ASV16127,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,NA
ASV16128,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
ASV16129,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,NA,NA,NA
ASV16130,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,NA,NA
ASV16131,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,NA
ASV16132,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes,NA
ASV16133,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASV16134,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,NA
ASV16135,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Bauldia,NA
ASV16136,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Nostoc PCC-7524,NA
ASV16137,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV16138,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Verrucosispora,NA
ASV16139,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16140,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
ASV16141,Bacteria,Chloroflexi,Ktedonobacteria,C0119,NA,NA,NA
ASV16142,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Labraceae,Labrys,NA
ASV16143,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA
ASV16144,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Candidatus Nostocoida,NA
ASV16145,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,NA
ASV16146,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,NA
ASV16147,Bacteria,Gemmatimonadota,S0134 terrestrial group,NA,NA,NA,NA
ASV16148,Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionaceae,Vampirovibrio,NA
ASV16149,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16150,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV16151,Bacteria,Planctomycetota,Pla3 lineage,NA,NA,NA,NA
ASV16152,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Ellin6055,NA
ASV16153,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA,NA
ASV16154,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Azohydromonas,NA
ASV16155,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida
ASV16156,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV16157,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA
ASV16158,Bacteria,Firmicutes,Symbiobacteriia,Symbiobacteriales,Symbiobacteraceae,NA,NA
ASV16159,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV16160,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Amb-16S-1323,NA,NA
ASV16161,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
ASV16162,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,NA
ASV16163,Bacteria,Chloroflexi,Dehalococcoidia,S085,NA,NA,NA
ASV16164,Bacteria,Acidobacteriota,Acidobacteriae,Elev-16S-1166,NA,NA,NA
ASV16165,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA
ASV16166,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,NA
ASV16167,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,NA
ASV16168,Bacteria,Latescibacterota,Latescibacteria,Latescibacterales,Latescibacteraceae,NA,NA
ASV16169,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
ASV16170,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA
ASV16171,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,NA,NA
ASV16172,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA,NA
ASV16173,Bacteria,Proteobacteria,Gammaproteobacteria,R7C24,NA,NA,NA
ASV16174,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,NA,NA,NA
ASV16175,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Haloactinopolyspora,NA
ASV16176,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA,NA
ASV16177,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,NA
ASV16178,Bacteria,Dependentiae,Babeliae,Babeliales,NA,NA,NA
ASV16179,Bacteria,Chloroflexi,TK10,NA,NA,NA,NA
ASV16180,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage,NA
ASV16181,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage,NA
ASV16182,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Dactylosporangium,NA
ASV16183,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV16184,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,NA
ASV16185,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV16186,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA
ASV16187,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV16188,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV16189,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA,NA
ASV16190,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA
ASV16191,Bacteria,Desulfobacterota,NA,NA,NA,NA,NA
ASV16192,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,NA,NA
ASV16193,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,NA,NA,NA
ASV16194,Bacteria,Actinobacteriota,MB-A2-108,NA,NA,NA,NA
ASV16195,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Planctomicrobium,NA
ASV16196,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,NA,NA
ASV16197,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16198,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,NA,NA
ASV16199,Bacteria,Chloroflexi,TK10,NA,NA,NA,NA
ASV16200,Bacteria,Latescibacterota,NA,NA,NA,NA,NA
ASV16201,Bacteria,NA,NA,NA,NA,NA,NA
ASV16202,Bacteria,Chloroflexi,JG30-KF-CM66,NA,NA,NA,NA
ASV16203,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus Solibacter,NA
ASV16204,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,NA,NA
ASV16205,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
ASV16206,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV16207,Bacteria,Armatimonadota,NA,NA,NA,NA,NA
ASV16208,Bacteria,Chloroflexi,Dehalococcoidia,S085,NA,NA,NA
ASV16209,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,NA
ASV16210,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV16211,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,NA,NA
ASV16212,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,NA
ASV16213,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Flexivirga,NA
ASV16214,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,NA
ASV16215,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16216,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,NA
ASV16217,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV16218,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,NA,NA
ASV16219,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,NA
ASV16220,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,NA
ASV16221,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera,NA
ASV16222,Bacteria,Planctomycetota,OM190,NA,NA,NA,NA
ASV16223,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV16224,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA
ASV16225,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,NA,NA
ASV16226,Bacteria,NA,NA,NA,NA,NA,NA
ASV16227,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16228,Bacteria,Planctomycetota,OM190,NA,NA,NA,NA
ASV16229,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Geobacter,NA
ASV16230,Bacteria,Latescibacterota,NA,NA,NA,NA,NA
ASV16231,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA
ASV16232,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA
ASV16233,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV16234,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Dinghuibacter,NA
ASV16235,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16236,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
ASV16237,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16238,Bacteria,Chloroflexi,Anaerolineae,SJA-15,NA,NA,NA
ASV16239,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacterium,NA
ASV16240,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,NA,NA
ASV16241,Bacteria,Proteobacteria,Gammaproteobacteria,R7C24,NA,NA,NA
ASV16242,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis,NA
ASV16243,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
ASV16244,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,exedens
ASV16245,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,NA
ASV16246,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,NA
ASV16247,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
ASV16248,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV16249,Bacteria,Gemmatimonadota,S0134 terrestrial group,NA,NA,NA,NA
ASV16250,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16251,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16252,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
ASV16253,Bacteria,NA,NA,NA,NA,NA,NA
ASV16254,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
ASV16255,Bacteria,NA,NA,NA,NA,NA,NA
ASV16256,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,NA,NA
ASV16257,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,NA
ASV16258,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16259,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,NA
ASV16260,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA,NA
ASV16261,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV16262,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA
ASV16263,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV16264,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,NA
ASV16265,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,blasticus
ASV16266,Bacteria,NA,NA,NA,NA,NA,NA
ASV16267,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,jaspsi
ASV16268,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,NA,NA,NA
ASV16269,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,NA,NA
ASV16270,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,NA
ASV16271,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter,NA
ASV16272,Bacteria,Acidobacteriota,Subgroup 18,NA,NA,NA,NA
ASV16273,Bacteria,Myxococcota,bacteriap25,NA,NA,NA,NA
ASV16274,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16275,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16276,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis,NA
ASV16277,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,NA
ASV16278,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10,NA
ASV16279,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA,NA
ASV16280,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage,NA
ASV16281,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,NA,NA,NA
ASV16282,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,A21b,NA,NA
ASV16283,Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,NA,NA,NA
ASV16284,Bacteria,NB1-j,NA,NA,NA,NA,NA
ASV16285,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV16286,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage,NA
ASV16287,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,NA,NA,NA
ASV16288,Bacteria,Actinobacteriota,Acidimicrobiia,NA,NA,NA,NA
ASV16289,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV16290,Bacteria,Patescibacteria,Parcubacteria,Candidatus Jorgensenbacteria,NA,NA,NA
ASV16291,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16292,Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,NA,NA,NA
ASV16293,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
ASV16294,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA
ASV16295,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA,NA
ASV16296,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV16297,Bacteria,Acidobacteriota,Blastocatellia,24-Nov,NA,NA,NA
ASV16298,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,NA
ASV16299,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Dactylosporangium,NA
ASV16300,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,NA,NA,NA
ASV16301,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
ASV16302,Bacteria,Chloroflexi,NA,NA,NA,NA,NA
ASV16303,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,NA
ASV16304,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV16305,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV16306,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,NA
ASV16307,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,yangpyeongensis
ASV16308,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9 marine group,NA,NA
ASV16309,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,NA,NA
ASV16310,Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,NA,NA
ASV16311,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,NA,NA
ASV16312,Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Taonella,NA,NA
ASV16313,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,DEV008,NA
ASV16314,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
ASV16315,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
ASV16316,Bacteria,Chloroflexi,TK10,NA,NA,NA,NA
ASV16317,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA
ASV16318,Bacteria,Actinobacteriota,Thermoleophilia,NA,NA,NA,NA
ASV16319,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,NA
ASV16320,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,NA,NA
ASV16321,Bacteria,Chloroflexi,Dehalococcoidia,S085,NA,NA,NA
ASV16322,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,NA
ASV16323,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
ASV16324,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA,NA
ASV16325,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,NA,NA
ASV16326,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV16327,Bacteria,Latescibacterota,NA,NA,NA,NA,NA
ASV16328,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16329,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
ASV16330,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiales Incertae Sedis,Motilibacter,NA
ASV16331,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16332,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
ASV16333,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV16334,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,alphaI cluster,NA
ASV16335,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA
ASV16336,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV16337,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter,NA
ASV16338,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA,NA
ASV16339,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,NA,NA,NA
ASV16340,Bacteria,Chloroflexi,Dehalococcoidia,S085,NA,NA,NA
ASV16341,Bacteria,Chloroflexi,Anaerolineae,NA,NA,NA,NA
ASV16342,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,NA,NA,NA
ASV16343,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,NA,NA
ASV16344,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,NA
ASV16345,Bacteria,Proteobacteria,Gammaproteobacteria,B108,NA,NA,NA
ASV16346,Bacteria,RCP2-54,NA,NA,NA,NA,NA
ASV16347,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus,NA
ASV16348,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,NA
ASV16349,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,NA
ASV16350,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA,NA
ASV16351,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,NA,NA,NA
